hotel_id,reco_hotel_id,rank
4787242,4796314,7
4787242,5282359,8
4787242,2102254,9
4787242,2102398,10
4788250,1430179,1
4788250,2092183,2
4788250,3105835,3
4788250,6721864,4
4788250,4769017,5
4788250,5270425,6
4788250,583045,7
4788250,6764011,8
4788250,4758118,9
4788250,3242527,10
4788493,5261578,1
4788493,4767091,2
4788493,2090320,3
4788493,1643056,4
4788493,4765525,5
4788493,5323183,6
4788493,5320636,7
4788493,6739189,8
4788493,4764850,9
4788493,1569841,10
4790257,5329483,1
4790257,6720613,2
4790257,4806817,3
4790257,6728749,4
4790257,4763365,5
4790257,6717922,6
4790257,4763896,7
4790257,4761952,8
4790257,3847903,9
4790257,4767406,10
4792228,5269291,1
4792228,3859846,2
4792228,6664831,3
4792228,591091,4
4792228,6719083,5
4792228,2102425,6
4792228,2102479,7
4792228,3849334,8
4792228,5321428,9
4792228,5310934,10
4795603,4799176,1
4795603,3869737,2
4795603,3470965,3
4795603,10660957,4
4795603,2950000,5
4795603,4766380,6
4795603,10660390,7
4795603,5306668,8
4795603,4834600,9
4795603,4765507,10
4796080,5261578,1
4796080,4767091,2
4796080,2090320,3
4796080,1643056,4
4796080,4765525,5
4796080,5323183,6
4796080,5320636,7
4796080,6739189,8
4796080,4764850,9
4796080,1569841,10
4796314,2102245,1
4796314,1082869,2
4796314,2102551,3
4796314,1829635,4
4796314,4763374,5
4796314,2102263,6
4796314,4763167,7
4796314,5282359,8
4796314,2102254,9
4796314,2102398,10
4798411,5225515,1
4798411,3108013,2
4798411,76714,3
4798411,5305489,4
4798411,2982184,5
4798411,1691530,6
4798411,5319205,7
4798411,4785415,8
4798411,1333636,9
4798411,3851935,10
4799176,3869737,1
4799176,3470965,2
4799176,10660957,3
4799176,2950000,4
4799176,4766380,5
4799176,10660390,6
4799176,5306668,7
4799176,5230123,8
4799176,4834600,9
4799176,4765507,10
4799860,481831,1
4799860,6677782,2
4799860,6779536,3
4799860,6667108,4
4799860,5308909,5
4799860,6679159,6
4799860,6786403,7
4799860,6689347,8
4799860,6681859,9
4799860,6699094,10
4801453,5227783,1
4801453,606571,2
4801453,612691,3
4801453,600280,4
4801453,1033234,5
4801453,563542,6
4801453,6764119,7
4801453,5228080,8
4801453,6781840,9
4801453,597679,10
4803136,6085969,1
4803136,6700336,2
4803136,5140069,3
4803136,6763246,4
4803136,6699265,5
4803136,1506742,6
4803136,6666172,7
4803136,262537,8
4803136,6699274,9
4803136,6754975,10
4806097,213001,1
4806097,6689005,2
4806097,2091076,3
4806097,2090824,4
4806097,4781059,5
4806097,197899,6
4806097,155608,7
4806097,2090833,8
4806097,2090707,9
4806097,1099519,10
4806106,3161707,1
4806106,6665092,2
4806106,402370,3
4806106,404971,4
4806106,2096134,5
4806106,1018141,6
4806106,2099644,7
4806106,2094694,8
4806106,6756730,9
4806106,3659704,10
4806817,5329483,1
4806817,6720613,2
4806817,6728749,3
4806817,4763365,4
4806817,6717922,5
4806817,4763896,6
4806817,4761952,7
4806817,3847903,8
4806817,4767406,9
4806817,6782335,10
4810066,175399,1
4810066,3733999,2
4810066,6666298,3
4810066,5262928,4
4810066,4761619,5
4810066,4764292,6
4810066,4762618,7
4810066,4762753,8
4810066,6738874,9
4810066,6784441,10
4810084,1639555,1
4810084,1333060,2
4810084,4767424,3
4810084,6733429,4
4810084,566116,5
4810084,5304580,6
4810084,1736782,7
4810084,2102587,8
4810084,5267284,9
4810084,3862843,10
4810624,1996315,1
4810624,520387,2
4810624,6719551,3
4810624,6785674,4
4810624,3850090,5
4810624,3855760,6
4810624,6751006,7
4810624,6717454,8
4810624,5226136,9
4810624,6658432,10
4812226,579004,1
4812226,3869854,2
4812226,4761970,3
4812226,3862060,4
4812226,3855535,5
4812226,3882067,6
4812226,4764265,7
4812226,4761493,8
4812226,4763905,9
4812226,4764472,10
4812388,5306911,1
4812388,5280622,2
4812388,6718174,3
4812388,6677854,4
4812388,2099734,5
4812388,1404250,6
4812388,5287507,7
4812388,2095099,8
4812388,4756705,9
4812388,3860998,10
4812595,5261578,1
4812595,4767091,2
4812595,2090320,3
4812595,1643056,4
4812595,4765525,5
4812595,5323183,6
4812595,5320636,7
4812595,6739189,8
4812595,4764850,9
4812595,1569841,10
4812838,720394,1
4812838,401488,2
4812838,3869215,3
4812838,4766929,4
4812838,5267878,5
4812838,6730324,6
4812838,2091301,7
4812838,5049421,8
4812838,10654972,9
4812838,4761196,10
4812964,4767793,1
4812964,6689770,2
4812964,4765642,3
4812964,4756588,4
4812964,5266672,5
4812964,3861943,6
4812964,3870376,7
4812964,6698716,8
4812964,4763356,9
4812964,4765561,10
4814323,5261578,1
4814323,4767091,2
4814323,2090320,3
4814323,1643056,4
4814323,4765525,5
4814323,5323183,6
4814323,5320636,7
4814323,6739189,8
4814323,4764850,9
4814323,1569841,10
4814683,2097196,1
4814683,912697,2
4814683,3866092,3
4814683,5228530,4
4814683,5272684,5
4814683,5304787,6
4814683,4764193,7
4814683,935089,8
4814683,2102155,9
4814683,2280535,10
4815097,579004,1
4815097,3869854,2
4815097,4761970,3
4815097,3862060,4
4815097,3882067,5
4815097,4764265,6
4815097,4761493,7
4815097,4763905,8
4815097,4812226,9
4815097,4764472,10
4815349,4756534,1
4815349,1485682,2
4815349,6717067,3
4815349,3846391,4
4815349,2096971,5
4815349,3869800,6
4815349,767023,7
4815349,5260687,8
4815349,4762069,9
4815349,6757243,10
4816249,579004,1
4816249,3869854,2
4816249,4761970,3
4816249,3862060,4
4816249,3882067,5
4816249,4764265,6
4816249,4761493,7
4816249,4763905,8
4816249,4812226,9
4816249,4764472,10
4818706,2102245,1
4818706,1082869,2
4818706,2102551,3
4818706,1829635,4
4818706,4763374,5
4818706,2102263,6
4818706,4796314,7
4818706,5282359,8
4818706,2102254,9
4818706,2102398,10
4820200,1134025,1
4820200,253042,2
4820200,4767649,3
4820200,4767190,4
4820200,1182310,5
4820200,6772156,6
4820200,2013001,7
4820200,6727300,8
4820200,1763953,9
4820200,6727309,10
4824871,5316919,1
4824871,3809041,2
4824871,10656484,3
4824871,402154,4
4824871,6689176,5
4824871,4782652,6
4824871,6731791,7
4824871,678013,8
4824871,6673417,9
4824871,5280325,10
4825258,2102245,1
4825258,1082869,2
4825258,2102551,3
4825258,1829635,4
4825258,4763374,5
4825258,2102263,6
4825258,4796314,7
4825258,5282359,8
4825258,2102254,9
4825258,2102398,10
4826410,6692866,1
4826410,5257951,2
4826410,770245,3
4826410,5229295,4
4826410,10660741,5
4826410,6696439,6
4826410,5228485,7
4826410,5324551,8
4826410,5328799,9
4826410,10658113,10
4826743,5230267,1
4826743,608128,2
4826743,200311,3
4826743,2093848,4
4826743,6734473,5
4826743,5456833,6
4826743,468790,7
4826743,463876,8
4826743,6776449,9
4826743,3759082,10
4827778,6735625,1
4827778,6657145,2
4827778,1090780,3
4827778,4760575,4
4827778,5282152,5
4827778,6767314,6
4827778,2096224,7
4827778,4766578,8
4827778,2881123,9
4827778,4762663,10
4827886,5261578,1
4827886,4767091,2
4827886,2090320,3
4827886,1643056,4
4827886,4765525,5
4827886,5323183,6
4827886,5320636,7
4827886,6739189,8
4827886,4764850,9
4827886,1569841,10
4828660,3161707,1
4828660,6665092,2
4828660,402370,3
4828660,404971,4
4828660,2096134,5
4828660,1018141,6
4828660,2094694,7
4828660,6756730,8
4828660,4806106,9
4828660,3659704,10
4829371,5261578,1
4829371,4767091,2
4829371,2090320,3
4829371,1643056,4
4829371,4765525,5
4829371,5323183,6
4829371,5320636,7
4829371,6739189,8
4829371,4764850,9
4829371,1569841,10
4832557,5329483,1
4832557,6720613,2
4832557,4806817,3
4832557,6728749,4
4832557,4763365,5
4832557,6717922,6
4832557,4763896,7
4832557,4761952,8
4832557,3847903,9
4832557,4767406,10
4832566,2102245,1
4832566,1082869,2
4832566,2102551,3
4832566,1829635,4
4832566,4763374,5
4832566,2102263,6
4832566,4796314,7
4832566,5282359,8
4832566,2102254,9
4832566,2102398,10
4833988,4763248,1
4833988,6679933,2
4833988,5230501,3
4833988,4766272,4
4833988,6714232,5
4833988,5290225,6
4833988,4762195,7
4833988,5226208,8
4833988,4766065,9
4833988,5280460,10
4834150,6759655,1
4834150,1771621,2
4834150,10637089,3
4834150,1159855,4
4834150,1252186,5
4834150,6743824,6
4834150,10660453,7
4834150,6760132,8
4834150,3802759,9
4834150,5224453,10
4834600,4799176,1
4834600,3869737,2
4834600,3470965,3
4834600,10660957,4
4834600,2950000,5
4834600,4766380,6
4834600,10660390,7
4834600,5306668,8
4834600,5230123,9
4834600,4765507,10
4836202,4768738,1
4836202,725947,2
4836202,155743,3
4836202,423475,4
4836202,156067,5
4836202,4768180,6
4836202,6777331,7
4836202,6725896,8
4836202,440062,9
4836202,465010,10
4837084,5261578,1
4837084,4767091,2
4837084,2090320,3
4837084,1643056,4
4837084,4765525,5
4837084,5323183,6
4837084,5320636,7
4837084,6739189,8
4837084,4764850,9
4837084,1569841,10
4837399,175399,1
4837399,3733999,2
4837399,6666298,3
4837399,5262928,4
4837399,4761619,5
4837399,4764292,6
4837399,4762618,7
4837399,4762753,8
4837399,6738874,9
4837399,6784441,10
4839676,5308414,1
4839676,2098825,2
4839676,4757425,3
4839676,2092957,4
4839676,6733546,5
4839676,6731125,6
4839676,10646863,7
4839676,4757416,8
4839676,5258041,9
4839676,6730315,10
4840594,5304238,1
4840594,4930234,2
4840594,4763428,3
4840594,4756066,4
4840594,385243,5
4840594,6713566,6
4840594,1953394,7
4840594,6675190,8
4840594,98719,9
4840594,2786893,10
4842142,5316919,1
4842142,3809041,2
4842142,10656484,3
4842142,402154,4
4842142,6689176,5
4842142,4782652,6
4842142,4824871,7
4842142,6731791,8
4842142,678013,9
4842142,6673417,10
4842799,6721333,1
4842799,1436164,2
4842799,2100589,3
4842799,6719605,4
4842799,2100697,5
4842799,6729847,6
4842799,6772372,7
4842799,1467142,8
4842799,2100634,9
4842799,1290472,10
4844293,967822,1
4844293,3846373,2
4844293,392371,3
4844293,856645,4
4844293,1619539,5
4844293,2093110,6
4844293,6712243,7
4844293,5076682,8
4844293,934081,9
4844293,4874173,10
4851349,3868918,1
4851349,5280946,2
4851349,5257978,3
4851349,3866227,4
4851349,6766126,5
4851349,1059118,6
4851349,6720946,7
4851349,10661362,8
4851349,5288263,9
4851349,1157515,10
4851979,4758172,1
4851979,2105089,2
4851979,1985875,3
4851979,3846904,4
4851979,4758163,5
4851979,4758190,6
4851979,2021560,7
4851979,1170151,8
4851979,1534273,9
4851979,2025421,10
4856245,5227783,1
4856245,606571,2
4856245,612691,3
4856245,600280,4
4856245,1033234,5
4856245,563542,6
4856245,6764119,7
4856245,5228080,8
4856245,6781840,9
4856245,597679,10
4856893,5308414,1
4856893,2098825,2
4856893,4757425,3
4856893,2092957,4
4856893,6733546,5
4856893,6731125,6
4856893,10646863,7
4856893,4757416,8
4856893,5258041,9
4856893,6730315,10
4864651,411811,1
4864651,6746452,2
4864651,5258392,3
4864651,2105881,4
4864651,10658887,5
4864651,3851854,6
4864651,2285962,7
4864651,2095234,8
4864651,6676918,9
4864651,1865158,10
4865101,5288380,1
4865101,6709912,2
4865101,1604923,3
4865101,6754840,4
4865101,6659332,5
4865101,1676851,6
4865101,1087999,7
4865101,6755092,8
4865101,6758188,9
4865101,1672666,10
4866685,1639555,1
4866685,1333060,2
4866685,4767424,3
4866685,6733429,4
4866685,566116,5
4866685,5304580,6
4866685,1736782,7
4866685,2102587,8
4866685,5267284,9
4866685,3862843,10
4867702,3868918,1
4867702,5280946,2
4867702,5257978,3
4867702,3866227,4
4867702,6766126,5
4867702,1059118,6
4867702,6720946,7
4867702,10661362,8
4867702,5288263,9
4867702,1157515,10
4871266,5261578,1
4871266,4767091,2
4871266,2090320,3
4871266,1643056,4
4871266,4765525,5
4871266,5323183,6
4871266,5320636,7
4871266,6739189,8
4871266,4764850,9
4871266,1569841,10
4874173,967822,1
4874173,4844293,2
4874173,3846373,3
4874173,392371,4
4874173,856645,5
4874173,1619539,6
4874173,2093110,7
4874173,6712243,8
4874173,5076682,9
4874173,934081,10
4875262,1430179,1
4875262,2092183,2
4875262,3105835,3
4875262,6721864,4
4875262,4769017,5
4875262,5270425,6
4875262,6764011,7
4875262,4758118,8
4875262,3242527,9
4875262,4788250,10
4875901,3872293,1
4875901,2080240,2
4875901,4758829,3
4875901,3857695,4
4875901,1792015,5
4875901,6743365,6
4875901,5225596,7
4875901,5230681,8
4875901,2770846,9
4875901,5316910,10
4878844,175399,1
4878844,3733999,2
4878844,6666298,3
4878844,5262928,4
4878844,4761619,5
4878844,4764292,6
4878844,4762618,7
4878844,4762753,8
4878844,6738874,9
4878844,6784441,10
4879762,3161707,1
4879762,6665092,2
4879762,402370,3
4879762,404971,4
4879762,2096134,5
4879762,1018141,6
4879762,2094694,7
4879762,6756730,8
4879762,4806106,9
4879762,3659704,10
4880815,5225515,1
4880815,3108013,2
4880815,76714,3
4880815,5305489,4
4880815,4798411,5
4880815,1691530,6
4880815,5319205,7
4880815,4785415,8
4880815,1333636,9
4880815,3851935,10
4881337,6085969,1
4881337,6700336,2
4881337,5140069,3
4881337,6763246,4
4881337,6699265,5
4881337,1506742,6
4881337,6666172,7
4881337,262537,8
4881337,6699274,9
4881337,6754975,10
4883767,579004,1
4883767,3869854,2
4883767,4761970,3
4883767,3862060,4
4883767,3882067,5
4883767,4764265,6
4883767,4761493,7
4883767,4763905,8
4883767,4812226,9
4883767,4764472,10
4887610,3851782,1
4887610,6756010,2
4887610,6683776,3
4887610,5268841,4
4887610,1738006,5
4887610,5226325,6
4887610,717622,7
4887610,6705205,8
4887610,6720748,9
4887610,6656020,10
4899634,4767541,1
4899634,5279785,2
4899634,5288353,3
4899634,2096548,4
4899634,2096503,5
4899634,3856264,6
4899634,1019104,7
4899634,4769584,8
4899634,3470812,9
4899634,6724321,10
4899787,5261578,1
4899787,4767091,2
4899787,2090320,3
4899787,1643056,4
4899787,4765525,5
4899787,5323183,6
4899787,5320636,7
4899787,6739189,8
4899787,4764850,9
4899787,1569841,10
4900120,2102245,1
4900120,1082869,2
4900120,2102551,3
4900120,1829635,4
4900120,4763374,5
4900120,2102263,6
4900120,4796314,7
4900120,5282359,8
4900120,2102254,9
4900120,2102398,10
4901290,5261578,1
4901290,4767091,2
4901290,2090320,3
4901290,1643056,4
4901290,4765525,5
4901290,5323183,6
4901290,5320636,7
4901290,6739189,8
4901290,4764850,9
4901290,1569841,10
4903288,806029,1
4903288,2728663,2
4903288,10654585,3
4903288,5290126,4
4903288,5288506,5
4903288,6770797,6
4903288,3852925,7
4903288,401767,8
4903288,421882,9
4903288,2726413,10
4903324,2102245,1
4903324,1082869,2
4903324,2102551,3
4903324,1829635,4
4903324,4763374,5
4903324,2102263,6
4903324,4796314,7
4903324,5282359,8
4903324,2102254,9
4903324,2102398,10
4903333,5269291,1
4903333,3859846,2
4903333,6664831,3
4903333,591091,4
4903333,6719083,5
4903333,2102425,6
4903333,2102479,7
4903333,3849334,8
4903333,5321428,9
4903333,5310934,10
4903567,4756732,1
4903567,6770914,2
4903567,1278052,3
4903567,4756039,4
4903567,953260,5
4903567,545821,6
4903567,404296,7
4903567,6783865,8
4903567,6751141,9
4903567,4771843,10
4906141,1382119,1
4906141,1896298,2
4906141,756448,3
4906141,2097844,4
4906141,631852,5
4906141,2058361,6
4906141,3693778,7
4906141,6665074,8
4906141,1062277,9
4906141,5329744,10
4910173,5261578,1
4910173,4767091,2
4910173,2090320,3
4910173,1643056,4
4910173,4765525,5
4910173,5323183,6
4910173,5320636,7
4910173,6739189,8
4910173,4764850,9
4910173,1569841,10
4913143,5304238,1
4913143,4930234,2
4913143,4763428,3
4913143,4756066,4
4913143,385243,5
4913143,6713566,6
4913143,1953394,7
4913143,6675190,8
4913143,98719,9
4913143,2786893,10
4916239,1430179,1
4916239,2092183,2
4916239,3105835,3
4916239,6721864,4
4916239,4769017,5
4916239,5270425,6
4916239,6764011,7
4916239,4758118,8
4916239,3242527,9
4916239,4788250,10
4919353,6759655,1
4919353,1771621,2
4919353,10637089,3
4919353,1159855,4
4919353,1252186,5
4919353,6743824,6
4919353,10660453,7
4919353,6760132,8
4919353,3802759,9
4919353,5224453,10
4924024,5269678,1
4924024,6679915,2
4924024,6673111,3
4924024,3873337,4
4924024,5272351,5
4924024,6762697,6
4924024,5269768,7
4924024,6671995,8
4924024,6724636,9
4924024,6704998,10
4924042,6721072,1
4924042,2091013,2
4924042,5281990,3
4924042,5272513,4
4924042,5258617,5
4924042,5026039,6
4924042,509686,7
4924042,6691030,8
4924042,509758,9
4924042,10659589,10
4925707,4799176,1
4925707,3869737,2
4925707,3470965,3
4925707,10660957,4
4925707,2950000,5
4925707,4766380,6
4925707,10660390,7
4925707,5306668,8
4925707,4834600,9
4925707,4765507,10
4927147,4799176,1
4927147,3869737,2
4927147,3470965,3
4927147,10660957,4
4927147,2950000,5
4927147,4766380,6
4927147,10660390,7
4927147,5306668,8
4927147,4834600,9
4927147,4765507,10
4930234,5304238,1
4930234,4763428,2
4930234,4756066,3
4930234,385243,4
4930234,1463479,5
4930234,6713566,6
4930234,1953394,7
4930234,6675190,8
4930234,98719,9
4930234,2786893,10
4932880,5290360,1
4932880,6701479,2
4932880,6702919,3
4932880,3849028,4
4932880,2103478,5
4932880,2103523,6
4932880,6688663,7
4932880,2103298,8
4932880,6688474,9
4932880,5288776,10
4933348,5230582,1
4933348,6786727,2
4933348,5308432,3
4933348,5318584,4
4933348,10646341,5
4933348,5311213,6
4933348,6693370,7
4933348,6706060,8
4933348,3848587,9
4933348,6738739,10
4936462,3733099,1
4936462,1502998,2
4936462,3751144,3
4936462,5797051,4
4936462,6756397,5
4936462,3864940,6
4936462,5229934,7
4936462,6688051,8
4936462,3697018,9
4936462,5228602,10
4955569,1430179,1
4955569,2092183,2
4955569,3105835,3
4955569,6721864,4
4955569,4769017,5
4955569,5270425,6
4955569,6764011,7
4955569,4758118,8
4955569,3242527,9
4955569,4788250,10
4985323,4799176,1
4985323,3869737,2
4985323,3470965,3
4985323,10660957,4
4985323,2950000,5
4985323,4766380,6
4985323,10660390,7
4985323,5306668,8
4985323,4834600,9
4985323,4765507,10
5001442,2102245,1
5001442,1082869,2
5001442,2102551,3
5001442,1829635,4
5001442,4763374,5
5001442,2102263,6
5001442,4796314,7
5001442,5282359,8
5001442,2102254,9
5001442,2102398,10
5004637,6759403,1
5004637,6690562,2
5004637,6733114,3
5004637,690289,4
5004637,5321797,5
5004637,6782146,6
5004637,10659247,7
5004637,688435,8
5004637,5271703,9
5004637,476179,10
5005096,252979,1
5005096,5225623,2
5005096,1651462,3
5005096,66517,4
5005096,3849568,5
5005096,6776179,6
5005096,6765388,7
5005096,1343842,8
5005096,5226334,9
5005096,5260642,10
5011486,5329483,1
5011486,6720613,2
5011486,4806817,3
5011486,6728749,4
5011486,4763365,5
5011486,6717922,6
5011486,4763896,7
5011486,4761952,8
5011486,3847903,9
5011486,4767406,10
5017516,5329483,1
5017516,6720613,2
5017516,4806817,3
5017516,6728749,4
5017516,4763365,5
5017516,6717922,6
5017516,4763896,7
5017516,4761952,8
5017516,3847903,9
5017516,4767406,10
5022943,5304076,1
5022943,1548277,2
5022943,3849982,3
5022943,3850054,4
5022943,1579273,5
5022943,1271590,6
5022943,1593187,7
5022943,6771472,8
5022943,3829606,9
5022943,3850243,10
5023942,1963996,1
5023942,2072158,2
5023942,6730855,3
5023942,2103541,4
5023942,404755,5
5023942,1947346,6
5023942,4769836,7
5023942,2015764,8
5023942,2103226,9
5023942,4759513,10
5024257,5308414,1
5024257,2098825,2
5024257,4757425,3
5024257,2092957,4
5024257,6733546,5
5024257,6731125,6
5024257,10646863,7
5024257,4757416,8
5024257,5258041,9
5024257,6730315,10
5025202,2092651,1
5025202,6784207,2
5025202,6713368,3
5025202,6657604,4
5025202,6659287,5
5025202,6656722,6
5025202,4755940,7
5025202,2092840,8
5025202,2092498,9
5025202,6660988,10
5026039,4924042,1
5026039,6721072,2
5026039,2091013,3
5026039,5281990,4
5026039,5272513,5
5026039,5258617,6
5026039,509686,7
5026039,6691030,8
5026039,509758,9
5026039,10659589,10
5031088,2102245,1
5031088,1082869,2
5031088,2102551,3
5031088,1829635,4
5031088,4763374,5
5031088,2102263,6
5031088,4796314,7
5031088,5282359,8
5031088,2102254,9
5031088,2102398,10
5039251,6719704,1
5039251,3478165,2
5039251,1619377,3
5039251,395683,4
5039251,3695218,5
5039251,5226829,6
5039251,5285518,7
5039251,5225830,8
5039251,4764625,9
5039251,6665317,10
5040700,2101147,1
5040700,1153222,2
5040700,5272378,3
5040700,3850216,4
5040700,5131546,5
5040700,2101129,6
5040700,6698437,7
5040700,3477256,8
5040700,2101120,9
5040700,2091247,10
5041006,5304076,1
5041006,1548277,2
5041006,3849982,3
5041006,3850054,4
5041006,1579273,5
5041006,1271590,6
5041006,1593187,7
5041006,6771472,8
5041006,3829606,9
5041006,3850243,10
5041285,3733099,1
5041285,1502998,2
5041285,3751144,3
5041285,5797051,4
5041285,6756397,5
5041285,3864940,6
5041285,5229934,7
5041285,6688051,8
5041285,3697018,9
5041285,5228602,10
5041852,4768738,1
5041852,725947,2
5041852,155743,3
5041852,423475,4
5041852,156067,5
5041852,4768180,6
5041852,6777331,7
5041852,6725896,8
5041852,440062,9
5041852,465010,10
5041861,5288380,1
5041861,6709912,2
